order_id,order_date,customer_id,customer_email,customer_phone,product_id,product_category,unit_price,quantity,total_amount,payment_method,store_location,sales_rep_id,is_fulfilled,shipping_cost,discount_amount,is_discounted
ORD-1293,2024-06-18 23:13:50.196491,CUST8679,customer911@example.com,+1-374-950-6633,PRD-662,Home,107.94,4,431.76,Cash,ST79,EMP336,True,19.51,19.85,False
ORD-1294,2024-11-12 23:13:50.196491,CUST7819,customer584@example.com,+1-371-601-7096,PRD-590,Home,25.78,6,154.68,PayPal,ST50,EMP933,True,8.25,8.71,False
ORD-1295,2024-09-28 23:13:50.196491,CUST9378,customer155@example.com,+1-533-383-9823,PRD-541,Clothing,242.23,4,968.92,PayPal,ST72,EMP869,True,8.06,18.91,False
ORD-1296,2024-11-06 23:13:50.196491,CUST2333,customer322@example.com,+1-902-508-6423,PRD-360,Clothing,94.95,1,94.95,Bank Transfer,ST41,EMP498,True,13.95,40.2,True
ORD-1297,2024-11-14 23:13:50.196491,CUST5150,customer731@example.com,+1-758-321-2556,PRD-872,Books,372.83,7,2609.81,Bank Transfer,ST29,EMP506,True,21.53,40.0,False
ORD-1298,2025-02-15 23:13:50.196491,CUST7766,customer278@example.com,+1-357-447-4955,PRD-449,Home,424.72,10,4247.2,Bank Transfer,ST66,EMP948,True,5.6,46.79,False
ORD-1299,2024-07-09 23:13:50.196491,CUST3711,customer899@example.com,+1-434-761-1404,PRD-451,Clothing,275.06,6,1650.36,Credit Card,ST59,EMP579,True,23.53,20.16,False
ORD-1300,2024-07-21 23:13:50.196491,CUST5853,customer533@example.com,+1-456-776-2620,PRD-619,Electronics,490.95,9,4418.55,PayPal,ST89,EMP746,True,14.98,35.44,False
ORD-1301,2024-06-24 23:13:50.196491,CUST7212,customer549@example.com,+1-757-146-8380,PRD-419,Books,227.99,7,1595.93,PayPal,ST34,EMP321,True,24.8,25.36,False
ORD-1302,2024-12-10 23:13:50.196491,CUST8479,customer892@example.com,+1-678-586-1565,PRD-237,Sports,259.12,7,1813.84,Credit Card,ST21,EMP255,True,2.24,40.2,False
ORD-1303,2024-10-11 23:13:50.196491,CUST6408,customer983@example.com,+1-541-623-5799,PRD-649,Books,494.66,2,989.32,Credit Card,ST80,EMP753,True,3.16,35.63,True
ORD-1304,2024-12-17 23:13:50.196491,CUST8715,customer591@example.com,+1-702-105-3868,PRD-722,Sports,119.62,9,1076.58,Credit Card,ST48,EMP527,True,20.67,18.4,False
ORD-1305,2025-03-22 23:13:50.196491,CUST9942,customer288@example.com,+1-343-957-9776,PRD-467,Home,471.56,10,4715.6,PayPal,ST26,EMP257,False,21.62,16.83,False
ORD-1306,2024-10-30 23:13:50.196491,CUST2762,customer677@example.com,+1-885-331-7413,PRD-319,Sports,26.2,9,235.8,PayPal,ST54,EMP515,False,11.14,12.62,False
ORD-1307,2025-04-02 23:13:50.196491,CUST8101,customer909@example.com,+1-646-973-2245,PRD-436,Home,225.96,6,1355.76,Bank Transfer,ST20,EMP425,True,17.85,28.83,False
ORD-1308,2024-08-29 23:13:50.196491,CUST8674,customer519@example.com,+1-251-215-1537,PRD-322,Electronics,39.65,3,118.95,Bank Transfer,ST79,EMP470,True,21.69,48.19,True
ORD-1309,2024-11-17 23:13:50.196491,CUST7122,customer348@example.com,+1-764-976-1540,PRD-747,Sports,365.97,1,365.97,PayPal,ST32,EMP443,True,1.08,10.0,False
ORD-1310,2025-03-17 23:13:50.196491,CUST1481,customer687@example.com,+1-218-914-2415,PRD-867,Books,306.16,4,1224.64,Bank Transfer,ST79,EMP361,True,14.35,4.76,False
ORD-1311,2024-09-06 23:13:50.196491,CUST1153,customer748@example.com,+1-990-728-5062,PRD-459,Home,354.78,3,1064.34,Credit Card,ST47,EMP382,True,21.34,5.97,False
ORD-1312,2025-03-04 23:13:50.196491,CUST8617,customer263@example.com,+1-508-838-1185,PRD-428,Books,190.37,1,190.37,Cash,ST11,EMP949,False,9.95,39.15,False
ORD-1313,2024-08-03 23:13:50.196491,CUST2524,customer844@example.com,+1-460-627-8013,PRD-562,Clothing,187.89,3,563.67,Bank Transfer,ST95,EMP955,False,7.56,17.51,False
ORD-1314,2024-07-15 23:13:50.196491,CUST3120,customer354@example.com,+1-961-323-7163,PRD-660,Home,27.43,4,109.72,PayPal,ST93,EMP328,True,19.89,11.22,False
ORD-1315,2025-03-28 23:13:50.196491,CUST3343,customer575@example.com,+1-823-731-8635,PRD-903,Sports,178.22,8,1425.76,Bank Transfer,ST98,EMP987,True,8.39,17.64,True
ORD-1316,2024-09-10 23:13:50.196491,CUST6136,customer905@example.com,+1-822-309-2536,PRD-481,Home,465.0,9,4185.0,Bank Transfer,ST88,EMP379,True,0.08,32.27,False
ORD-1317,2024-07-21 23:13:50.196491,CUST6760,customer516@example.com,+1-257-192-3770,PRD-935,Books,192.72,3,578.16,Bank Transfer,ST81,EMP969,True,23.99,27.34,False
ORD-1318,2024-07-12 23:13:50.196491,CUST2240,customer269@example.com,+1-431-873-4435,PRD-689,Electronics,416.53,6,2499.18,Cash,ST46,EMP389,True,14.8,37.18,True
ORD-1319,2025-01-17 23:13:50.196491,CUST1060,customer416@example.com,+1-814-661-5717,PRD-716,Home,421.95,10,4219.5,Credit Card,ST58,EMP779,True,20.49,16.95,False
ORD-1320,2024-07-14 23:13:50.196491,CUST2639,customer273@example.com,+1-655-187-8187,PRD-268,Sports,189.75,5,948.75,PayPal,ST61,EMP146,True,20.63,22.6,False
ORD-1321,2024-06-11 23:13:50.196491,CUST7185,customer569@example.com,+1-213-232-2960,PRD-316,Clothing,317.83,6,1906.98,Cash,ST42,EMP814,True,1.66,5.1,False
ORD-1322,2024-06-24 23:13:50.196491,CUST8970,customer444@example.com,+1-233-991-4270,PRD-477,Electronics,52.21,4,208.84,PayPal,ST31,EMP313,True,4.27,3.65,False
ORD-1323,2024-11-28 23:13:50.196491,CUST2252,customer544@example.com,+1-791-682-1288,PRD-218,Clothing,56.32,10,563.2,PayPal,ST14,EMP857,True,7.78,23.11,True
ORD-1324,2025-04-20 23:13:50.196491,CUST5203,customer117@example.com,+1-744-911-4859,PRD-289,Home,29.09,6,174.54,PayPal,ST27,EMP123,True,8.02,15.08,False
ORD-1325,2025-03-20 23:13:50.196491,CUST9363,customer169@example.com,+1-619-106-2183,PRD-866,Books,292.6,7,2048.2,Cash,ST47,EMP420,True,16.47,30.64,False
ORD-1326,2024-10-14 23:13:50.196491,CUST4549,customer437@example.com,+1-439-522-7679,PRD-469,Books,215.91,9,1943.19,Credit Card,ST46,EMP373,True,15.58,2.15,False
ORD-1327,2025-03-06 23:13:50.196491,CUST5197,customer727@example.com,+1-925-169-2903,PRD-877,Sports,276.28,10,2762.8,PayPal,ST73,EMP655,True,12.36,6.09,False
ORD-1328,2025-04-07 23:13:50.196491,CUST8009,customer691@example.com,+1-415-203-8894,PRD-248,Books,262.93,7,1840.51,Credit Card,ST19,EMP943,True,5.28,43.26,True
ORD-1329,2024-11-03 23:13:50.196491,CUST7667,customer626@example.com,+1-253-905-3377,PRD-775,Electronics,178.35,6,1070.1,Credit Card,ST88,EMP412,True,9.55,28.32,False
ORD-1330,2024-09-16 23:13:50.196491,CUST3322,customer787@example.com,+1-402-387-7341,PRD-751,Books,340.35,1,340.35,Bank Transfer,ST51,EMP462,True,13.59,35.6,False
ORD-1331,2024-11-17 23:13:50.196491,CUST5090,customer555@example.com,+1-415-580-5791,PRD-958,Sports,380.46,2,760.92,Cash,ST57,EMP767,True,11.7,42.1,False
ORD-1332,2025-03-09 23:13:50.196491,CUST7960,customer368@example.com,+1-226-265-3365,PRD-587,Home,12.24,1,12.24,Cash,ST53,EMP479,False,3.18,23.19,True
ORD-1333,2025-04-18 23:13:50.196491,CUST4004,customer730@example.com,+1-473-482-6055,PRD-869,Home,107.58,9,968.22,Bank Transfer,ST91,EMP810,True,16.24,38.05,False
ORD-1334,2025-01-15 23:13:50.196491,CUST6136,customer910@example.com,+1-702-944-1372,PRD-473,Books,358.05,10,3580.5,Bank Transfer,ST96,EMP773,True,1.83,26.23,False
ORD-1335,2024-09-03 23:13:50.196491,CUST1329,customer287@example.com,+1-815-344-8795,PRD-880,Clothing,196.38,10,1963.8,Credit Card,ST25,EMP569,True,9.45,11.14,False
ORD-1336,2025-03-18 23:13:50.196491,CUST4640,customer668@example.com,+1-852-517-1124,PRD-792,Home,332.93,9,2996.37,PayPal,ST63,EMP845,True,17.75,16.88,False
ORD-1337,2024-07-18 23:13:50.196491,CUST8982,customer810@example.com,+1-736-805-2919,PRD-259,Books,176.75,7,1237.25,Cash,ST44,EMP774,True,0.5,24.52,False
ORD-1338,2024-05-10 23:13:50.196491,CUST5107,customer628@example.com,+1-811-501-1530,PRD-450,Sports,198.42,2,396.84,PayPal,ST37,EMP215,False,14.25,15.84,True
ORD-1339,2024-06-26 23:13:50.196491,CUST2341,customer533@example.com,+1-881-885-5349,PRD-387,Books,83.55,6,501.3,PayPal,ST11,EMP704,True,8.36,16.78,False
ORD-1340,2024-10-25 23:13:50.196491,CUST9407,customer387@example.com,+1-320-131-5756,PRD-387,Home,132.82,4,531.28,Bank Transfer,ST22,EMP141,True,0.22,16.87,False
ORD-1341,2025-01-19 23:13:50.196491,CUST1338,customer666@example.com,+1-977-136-8856,PRD-991,Sports,304.68,1,304.68,PayPal,ST50,EMP895,False,4.76,6.14,False
ORD-1342,2025-01-15 23:13:50.196491,CUST6895,customer598@example.com,+1-541-112-6302,PRD-325,Books,219.42,1,219.42,Credit Card,ST89,EMP478,True,23.52,4.23,False
ORD-1343,2024-10-18 23:13:50.196491,CUST3708,customer540@example.com,+1-856-364-7189,PRD-622,Electronics,388.28,5,1941.4,Bank Transfer,ST68,EMP821,True,13.03,2.32,False
ORD-1344,2024-12-29 23:13:50.196491,CUST2750,customer880@example.com,+1-591-218-8076,PRD-621,Sports,427.03,2,854.06,PayPal,ST78,EMP305,True,24.93,5.55,False
ORD-1345,2024-10-15 23:13:50.196491,CUST6604,customer402@example.com,+1-730-546-5840,PRD-882,Electronics,273.11,4,1092.44,Bank Transfer,ST62,EMP565,True,13.12,17.19,False
ORD-1346,2024-08-14 23:13:50.196491,CUST3421,customer186@example.com,+1-805-862-7905,PRD-372,Clothing,380.34,1,380.34,Credit Card,ST54,EMP831,True,13.6,29.69,True
ORD-1347,2024-11-14 23:13:50.196491,CUST8119,customer929@example.com,+1-993-843-4957,PRD-501,Sports,156.92,4,627.68,Credit Card,ST29,EMP379,True,9.8,9.41,False
ORD-1348,2024-08-11 23:13:50.196491,CUST9901,customer537@example.com,+1-707-657-5621,PRD-282,Electronics,210.41,6,1262.46,PayPal,ST33,EMP747,True,7.75,44.4,True
ORD-1349,2024-06-05 23:13:50.196491,CUST6319,customer640@example.com,+1-796-930-1839,PRD-764,Home,357.82,10,3578.2,Bank Transfer,ST70,EMP717,True,6.29,40.42,False
ORD-1350,2024-12-17 23:13:50.196491,CUST7609,customer121@example.com,+1-202-127-9348,PRD-587,Home,196.17,4,784.68,PayPal,ST67,EMP217,True,8.59,26.03,False
ORD-1351,2025-04-06 23:13:50.196491,CUST6387,customer932@example.com,+1-710-432-2137,PRD-926,Clothing,296.31,1,296.31,PayPal,ST36,EMP336,True,11.5,36.21,False
ORD-1352,2024-07-17 23:13:50.196491,CUST4993,customer896@example.com,+1-588-586-5666,PRD-945,Sports,96.76,7,677.32,Bank Transfer,ST35,EMP408,True,4.8,18.32,False
ORD-1353,2024-09-13 23:13:50.196491,CUST9680,customer659@example.com,+1-914-414-7446,PRD-223,Sports,301.89,2,603.78,PayPal,ST16,EMP555,True,5.62,1.84,False
ORD-1354,2025-03-01 23:13:50.196491,CUST9044,customer616@example.com,+1-806-752-3160,PRD-725,Sports,431.45,9,3883.05,Credit Card,ST51,EMP574,True,6.79,45.22,True
ORD-1355,2025-02-25 23:13:50.196491,CUST9238,customer861@example.com,+1-820-461-3063,PRD-889,Clothing,434.98,3,1304.94,Bank Transfer,ST56,EMP199,False,11.23,6.39,False
ORD-1356,2024-06-05 23:13:50.196491,CUST5873,customer774@example.com,+1-755-475-9933,PRD-513,Sports,363.55,8,2908.4,Bank Transfer,ST62,EMP360,True,16.32,47.4,True
ORD-1357,2024-04-29 23:13:50.196491,CUST5806,customer602@example.com,+1-589-719-5919,PRD-824,Home,374.15,8,2993.2,Bank Transfer,ST68,EMP404,True,21.4,28.59,False
ORD-1358,2024-11-01 23:13:50.196491,CUST9592,customer813@example.com,+1-519-295-9609,PRD-271,Electronics,281.17,3,843.51,Bank Transfer,ST47,EMP453,True,7.18,15.28,True
ORD-1359,2024-07-18 23:13:50.196491,CUST6913,customer566@example.com,+1-674-706-9759,PRD-387,Home,294.41,4,1177.64,PayPal,ST78,EMP385,True,4.59,24.78,True
ORD-1360,2024-12-31 23:13:50.196491,CUST8124,customer200@example.com,+1-743-330-1883,PRD-534,Home,71.16,2,142.32,PayPal,ST96,EMP427,True,9.47,25.08,True
ORD-1361,2024-07-10 23:13:50.196491,CUST4157,customer682@example.com,+1-720-802-9040,PRD-785,Electronics,224.71,4,898.84,Credit Card,ST62,EMP202,True,22.36,1.16,False
ORD-1362,2024-05-17 23:13:50.196491,CUST1390,customer774@example.com,+1-399-945-6718,PRD-212,Home,228.13,9,2053.17,Cash,ST24,EMP162,True,0.25,17.77,False
ORD-1363,2024-11-24 23:13:50.196491,CUST5430,customer784@example.com,+1-220-410-9120,PRD-987,Clothing,479.46,2,958.92,Cash,ST35,EMP786,True,16.95,36.99,False
ORD-1364,2024-12-18 23:13:50.196491,CUST9820,customer240@example.com,+1-852-737-2786,PRD-221,Electronics,218.39,3,655.17,Credit Card,ST57,EMP381,True,11.93,25.5,True
ORD-1365,2024-11-20 23:13:50.196491,CUST8686,customer237@example.com,+1-795-533-9269,PRD-643,Home,276.92,4,1107.68,Cash,ST28,EMP540,True,4.03,12.21,False
ORD-1366,2024-07-25 23:13:50.196491,CUST5232,customer677@example.com,+1-741-384-9839,PRD-321,Books,268.96,5,1344.8,Credit Card,ST18,EMP392,True,8.03,16.76,False
ORD-1367,2025-01-10 23:13:50.196491,CUST9007,customer809@example.com,+1-339-652-9473,PRD-730,Home,320.2,1,320.2,PayPal,ST73,EMP837,True,5.62,43.15,False
ORD-1368,2024-06-29 23:13:50.196491,CUST2521,customer939@example.com,+1-761-357-5861,PRD-138,Clothing,375.38,7,2627.66,Bank Transfer,ST63,EMP106,True,21.95,26.28,False
ORD-1369,2024-08-21 23:13:50.196491,CUST2500,customer327@example.com,+1-294-948-3776,PRD-596,Sports,116.4,10,1164.0,Bank Transfer,ST60,EMP738,True,12.05,26.42,True
ORD-1370,2024-10-30 23:13:50.196491,CUST7737,customer380@example.com,+1-772-579-4312,PRD-879,Home,266.72,7,1867.04,PayPal,ST48,EMP191,True,14.08,48.07,False
ORD-1371,2025-03-16 23:13:50.196491,CUST4294,customer783@example.com,+1-212-246-8919,PRD-332,Sports,413.83,9,3724.47,Bank Transfer,ST13,EMP289,True,14.84,16.04,False
ORD-1372,2024-11-05 23:13:50.196491,CUST6085,customer927@example.com,+1-800-194-4898,PRD-629,Books,234.24,4,936.96,Bank Transfer,ST12,EMP970,True,15.99,23.98,True
ORD-1373,2024-08-20 23:13:50.196491,CUST3419,customer530@example.com,+1-492-124-6624,PRD-248,Home,142.84,6,857.04,Cash,ST73,EMP575,True,12.39,40.59,False
ORD-1374,2025-03-29 23:13:50.196491,CUST4042,customer139@example.com,+1-365-861-8254,PRD-496,Electronics,329.08,2,658.16,PayPal,ST38,EMP610,True,0.45,37.95,False
ORD-1375,2024-05-04 23:13:50.196491,CUST5497,customer618@example.com,+1-853-745-8128,PRD-760,Sports,412.76,4,1651.04,Cash,ST20,EMP561,True,8.37,13.29,True
ORD-1376,2024-06-22 23:13:50.196491,CUST2466,customer785@example.com,+1-990-737-7634,PRD-737,Books,36.25,2,72.5,Cash,ST67,EMP152,True,4.6,7.55,False
ORD-1377,2025-04-11 23:13:50.196491,CUST4561,customer762@example.com,+1-340-967-2126,PRD-401,Electronics,389.51,10,3895.1,Bank Transfer,ST84,EMP853,True,17.0,35.04,False
ORD-1378,2024-06-12 23:13:50.196491,CUST1614,customer310@example.com,+1-425-674-7437,PRD-459,Electronics,411.72,5,2058.6,Bank Transfer,ST36,EMP585,True,1.42,12.88,False
ORD-1379,2024-06-15 23:13:50.196491,CUST6392,customer401@example.com,+1-505-353-2203,PRD-337,Electronics,233.45,7,1634.15,PayPal,ST30,EMP743,True,14.1,46.13,False
ORD-1380,2025-03-19 23:13:50.196491,CUST8693,customer185@example.com,+1-239-875-9711,PRD-746,Electronics,491.74,1,491.74,Bank Transfer,ST48,EMP589,False,5.27,6.46,False
ORD-1381,2024-11-02 23:13:50.196491,CUST4223,customer496@example.com,+1-815-836-3283,PRD-762,Home,394.42,10,3944.2,Bank Transfer,ST55,EMP463,True,23.72,15.92,False
ORD-1382,2025-04-04 23:13:50.196491,CUST8138,customer352@example.com,+1-662-327-8867,PRD-335,Home,387.96,10,3879.6,PayPal,ST75,EMP211,True,8.39,2.74,False
ORD-1383,2024-06-07 23:13:50.196491,CUST3667,customer632@example.com,+1-682-529-4093,PRD-835,Home,375.18,7,2626.26,Bank Transfer,ST45,EMP508,False,8.13,35.17,True
ORD-1384,2024-08-03 23:13:50.196491,CUST8980,customer868@example.com,+1-542-139-7227,PRD-302,Books,79.55,10,795.5,Cash,ST84,EMP106,True,23.08,44.56,False
ORD-1385,2024-12-03 23:13:50.196491,CUST1130,customer990@example.com,+1-663-929-8004,PRD-355,Books,112.53,6,675.18,PayPal,ST91,EMP841,True,10.43,31.79,False
ORD-1386,2024-12-02 23:13:50.196491,CUST3983,customer480@example.com,+1-542-379-3913,PRD-697,Books,234.68,6,1408.08,Bank Transfer,ST74,EMP767,True,24.07,46.89,False
ORD-1387,2025-01-22 23:13:50.196491,CUST5278,customer543@example.com,+1-462-265-3340,PRD-761,Clothing,135.68,8,1085.44,Credit Card,ST72,EMP296,True,0.6,6.43,False
ORD-1388,2024-05-05 23:13:50.196491,CUST8126,customer132@example.com,+1-708-679-6289,PRD-334,Books,210.54,8,1684.32,PayPal,ST44,EMP934,True,7.66,4.39,False
ORD-1389,2024-06-06 23:13:50.196491,CUST9230,customer359@example.com,+1-797-744-8145,PRD-444,Home,444.79,6,2668.74,PayPal,ST40,EMP975,True,16.65,41.92,True
ORD-1390,2024-07-10 23:13:50.196491,CUST8694,customer333@example.com,+1-701-863-8694,PRD-633,Home,413.04,3,1239.12,Credit Card,ST37,EMP834,True,22.27,42.78,True
ORD-1391,2024-09-21 23:13:50.196491,CUST7640,customer614@example.com,+1-934-478-8368,PRD-959,Clothing,316.87,5,1584.35,Bank Transfer,ST10,EMP466,True,6.41,41.55,True
ORD-1392,2024-05-17 23:13:50.196491,CUST6468,customer958@example.com,+1-818-349-3160,PRD-896,Clothing,429.77,2,859.54,Bank Transfer,ST34,EMP349,True,23.26,39.95,False
ORD-1393,2025-03-04 23:13:50.196491,CUST1920,customer407@example.com,+1-336-858-8663,PRD-880,Books,392.97,5,1964.85,PayPal,ST52,EMP694,True,14.85,18.11,False
ORD-1394,2024-11-22 23:13:50.196491,CUST8564,customer838@example.com,+1-877-249-3922,PRD-565,Sports,217.35,9,1956.15,PayPal,ST93,EMP339,True,20.03,10.87,False
ORD-1395,2024-10-20 23:13:50.196491,CUST9684,customer895@example.com,+1-542-679-4804,PRD-869,Clothing,104.53,10,1045.3,Bank Transfer,ST76,EMP479,True,9.93,46.44,False
ORD-1396,2025-02-20 23:13:50.196491,CUST9502,customer169@example.com,+1-982-420-9093,PRD-640,Electronics,259.53,1,259.53,Bank Transfer,ST72,EMP971,True,5.3,15.35,False
ORD-1397,2024-10-16 23:13:50.196491,CUST9930,customer553@example.com,+1-731-388-6608,PRD-312,Home,369.43,10,3694.3,Cash,ST60,EMP934,True,22.78,19.92,False
ORD-1398,2024-12-20 23:13:50.196491,CUST4241,customer538@example.com,+1-691-711-7395,PRD-562,Electronics,221.03,5,1105.15,PayPal,ST11,EMP570,True,23.33,34.98,False
ORD-1399,2024-11-25 23:13:50.196491,CUST1545,customer924@example.com,+1-276-746-6531,PRD-535,Home,335.05,6,2010.3,PayPal,ST91,EMP874,True,12.44,14.67,False
ORD-1400,2024-06-14 23:13:50.196491,CUST5346,customer463@example.com,+1-372-974-7344,PRD-382,Home,51.69,7,361.83,Credit Card,ST73,EMP800,True,0.16,40.96,False
ORD-1401,2025-02-25 23:13:50.196491,CUST4810,customer865@example.com,+1-416-475-8887,PRD-661,Clothing,375.26,9,3377.34,Cash,ST83,EMP554,True,2.74,3.5,False
ORD-1402,2024-05-17 23:13:50.196491,CUST8206,customer580@example.com,+1-785-110-3939,PRD-706,Clothing,407.29,6,2443.74,Bank Transfer,ST78,EMP465,True,14.33,39.56,False
ORD-1403,2024-06-23 23:13:50.196491,CUST3032,customer243@example.com,+1-789-534-8851,PRD-562,Electronics,354.88,5,1774.4,Cash,ST18,EMP389,False,0.59,30.09,False
ORD-1404,2024-10-26 23:13:50.196491,CUST9436,customer123@example.com,+1-807-917-8540,PRD-506,Home,483.8,7,3386.6,Bank Transfer,ST11,EMP973,True,9.92,28.65,True
ORD-1405,2024-11-05 23:13:50.196491,CUST1271,customer524@example.com,+1-472-996-4996,PRD-187,Electronics,414.19,1,414.19,Bank Transfer,ST43,EMP502,True,7.58,22.92,True
ORD-1406,2024-06-02 23:13:50.196491,CUST4511,customer845@example.com,+1-890-675-7998,PRD-143,Sports,452.03,5,2260.15,Cash,ST69,EMP157,True,17.86,13.85,False
ORD-1407,2024-07-27 23:13:50.196491,CUST2771,customer944@example.com,+1-983-418-7764,PRD-560,Electronics,467.12,2,934.24,PayPal,ST70,EMP620,True,1.39,23.2,False
ORD-1408,2025-03-01 23:13:50.196491,CUST5361,customer274@example.com,+1-984-267-2614,PRD-377,Books,401.67,4,1606.68,Bank Transfer,ST40,EMP403,True,12.22,22.5,True
ORD-1409,2025-01-13 23:13:50.196491,CUST8069,customer943@example.com,+1-659-160-3416,PRD-782,Electronics,338.76,7,2371.32,Cash,ST19,EMP214,True,14.48,29.19,True
ORD-1410,2024-08-03 23:13:50.196491,CUST1920,customer424@example.com,+1-320-818-4653,PRD-520,Books,7.83,5,39.15,Credit Card,ST85,EMP309,True,15.43,14.08,False
ORD-1411,2025-03-02 23:13:50.196491,CUST9190,customer968@example.com,+1-216-595-1496,PRD-800,Books,235.58,6,1413.48,Cash,ST45,EMP140,False,10.13,3.88,False
ORD-1412,2025-02-23 23:13:50.196491,CUST4430,customer770@example.com,+1-704-631-6733,PRD-452,Books,287.73,2,575.46,Credit Card,ST94,EMP915,True,7.61,7.25,True
ORD-1413,2025-01-06 23:13:50.196491,CUST5435,customer959@example.com,+1-917-244-6688,PRD-795,Sports,155.49,3,466.47,Bank Transfer,ST58,EMP272,True,17.06,34.96,True
ORD-1414,2025-04-19 23:13:50.196491,CUST4760,customer447@example.com,+1-794-484-5364,PRD-614,Electronics,162.46,7,1137.22,Cash,ST79,EMP333,True,21.19,1.12,True
ORD-1415,2025-01-11 23:13:50.196491,CUST3050,customer897@example.com,+1-653-798-5960,PRD-802,Electronics,480.77,2,961.54,Cash,ST58,EMP892,False,17.34,42.82,True
ORD-1416,2024-10-10 23:13:50.196491,CUST2165,customer117@example.com,+1-549-209-9841,PRD-729,Sports,446.4,6,2678.4,Credit Card,ST12,EMP983,True,23.3,34.72,False
ORD-1417,2024-08-05 23:13:50.196491,CUST9567,customer143@example.com,+1-250-502-8730,PRD-118,Home,425.34,5,2126.7,Cash,ST83,EMP689,True,17.93,38.4,True
ORD-1418,2024-05-09 23:13:50.196491,CUST3033,customer254@example.com,+1-675-186-8235,PRD-122,Clothing,205.98,10,2059.8,Cash,ST14,EMP719,False,19.12,41.8,False
ORD-1419,2025-03-08 23:13:50.196491,CUST7467,customer966@example.com,+1-795-141-1730,PRD-512,Electronics,11.78,1,11.78,Bank Transfer,ST99,EMP892,True,4.2,6.14,False
ORD-1420,2024-05-04 23:13:50.196491,CUST1145,customer476@example.com,+1-256-837-3243,PRD-129,Clothing,44.71,10,447.1,Cash,ST70,EMP502,True,10.49,41.12,False
ORD-1421,2024-06-17 23:13:50.196491,CUST5388,customer842@example.com,+1-959-777-8229,PRD-906,Sports,159.54,4,638.16,PayPal,ST94,EMP138,True,12.13,25.23,True
ORD-1422,2024-06-20 23:13:50.196491,CUST8832,customer982@example.com,+1-462-211-1947,PRD-207,Home,12.79,2,25.58,Credit Card,ST99,EMP218,True,6.41,44.28,True
ORD-1423,2024-12-01 23:13:50.196491,CUST9623,customer927@example.com,+1-225-509-1757,PRD-466,Home,13.49,4,53.96,Cash,ST35,EMP434,True,13.21,44.33,True
ORD-1424,2024-07-29 23:13:50.196491,CUST9896,customer501@example.com,+1-730-876-6651,PRD-380,Home,458.72,1,458.72,Credit Card,ST81,EMP435,True,7.27,1.21,True
ORD-1425,2024-12-21 23:13:50.196491,CUST9173,customer324@example.com,+1-305-848-4535,PRD-227,Sports,354.55,2,709.1,Credit Card,ST14,EMP638,True,17.19,19.14,False
ORD-1426,2025-01-08 23:13:50.196491,CUST3632,customer316@example.com,+1-445-180-9853,PRD-328,Books,157.93,8,1263.44,Credit Card,ST24,EMP715,True,11.76,26.32,True
ORD-1427,2024-11-17 23:13:50.196491,CUST5494,customer667@example.com,+1-595-621-8069,PRD-210,Books,70.66,6,423.96,Cash,ST25,EMP173,True,11.47,33.92,True
ORD-1428,2024-11-28 23:13:50.196491,CUST9056,customer130@example.com,+1-463-760-1789,PRD-235,Clothing,258.26,2,516.52,Cash,ST10,EMP290,True,24.59,14.31,False
ORD-1429,2024-11-30 23:13:50.196491,CUST8511,customer968@example.com,+1-473-805-1171,PRD-461,Books,7.65,6,45.9,Credit Card,ST25,EMP423,True,9.81,12.61,False
ORD-1430,2024-12-25 23:13:50.196491,CUST2828,customer158@example.com,+1-464-921-2885,PRD-285,Books,469.51,10,4695.1,PayPal,ST46,EMP246,True,9.06,19.06,True
ORD-1431,2024-06-09 23:13:50.196491,CUST5805,customer991@example.com,+1-675-455-2049,PRD-755,Home,210.33,9,1892.97,Credit Card,ST12,EMP866,True,7.97,25.05,True
ORD-1432,2024-07-23 23:13:50.196491,CUST1806,customer997@example.com,+1-233-363-2161,PRD-683,Home,204.16,7,1429.12,PayPal,ST61,EMP383,True,22.37,47.56,True
ORD-1433,2025-01-22 23:13:50.196491,CUST8486,customer452@example.com,+1-894-974-9945,PRD-228,Clothing,198.34,9,1785.06,Credit Card,ST56,EMP312,True,12.42,38.11,False
ORD-1434,2025-02-25 23:13:50.196491,CUST9202,customer544@example.com,+1-765-561-4239,PRD-975,Electronics,39.32,5,196.6,Bank Transfer,ST22,EMP734,True,15.0,21.47,False
ORD-1435,2024-05-13 23:13:50.196491,CUST2868,customer334@example.com,+1-830-754-9272,PRD-360,Clothing,320.97,7,2246.79,Credit Card,ST89,EMP817,True,4.52,2.72,False
ORD-1436,2024-09-07 23:13:50.196491,CUST8878,customer206@example.com,+1-956-963-1869,PRD-614,Clothing,367.84,7,2574.88,Credit Card,ST64,EMP851,True,13.52,8.43,False
ORD-1437,2024-12-28 23:13:50.196491,CUST6690,customer290@example.com,+1-606-673-5694,PRD-548,Sports,339.68,3,1019.04,Cash,ST30,EMP493,True,6.87,22.8,False
ORD-1438,2024-06-10 23:13:50.196491,CUST8827,customer629@example.com,+1-810-906-2934,PRD-203,Sports,73.53,7,514.71,PayPal,ST75,EMP438,True,18.27,40.69,True
ORD-1439,2024-07-19 23:13:50.196491,CUST6429,customer837@example.com,+1-252-803-3523,PRD-582,Clothing,291.53,1,291.53,Bank Transfer,ST63,EMP897,True,20.81,19.03,False
